country_text_id,year,gdp,gdppc
IRQ,2018,40722.112,9.859
IRQ,2019,41067.232,9.786
IRQ,2020,NA,NA
IRQ,2021,NA,NA
IRQ,2022,NA,NA
IRL,1984,5745.348,15.36
IRL,1985,5926.512,15.786
IRL,1986,6043.673,16.088
IRL,1987,6261.313,16.707
IRL,1988,6587.435,17.614
IRL,1989,7012.707,18.802
IRL,1990,7512.858,20.044
IRL,1991,7780.404,20.766
IRL,1992,8088.752,21.531
IRL,1993,8454.436,22.41
IRL,1994,8988.636,23.695
IRL,1995,9846.002,25.77
IRL,1996,10679.605,27.732
IRL,1997,11849.301,30.475
IRL,1998,13078.415,33.21
IRL,1999,14335.77,36.042
IRL,2000,15610.069,38.803
IRL,2001,16733.959,40.954
IRL,2002,18028.874,43.291
IRL,2003,18948.853,44.853
IRL,2004,19950.166,46.467
IRL,2005,21139.797,47.958
IRL,2006,22414.648,49.579
IRL,2007,23269.544,50.038
IRL,2008,22703.847,48.059
IRL,2009,21853.38,45.896
IRL,2010,21927.061,45.613
IRL,2011,22204.856,45.775
IRL,2012,22551.208,46.172
IRL,2013,23095.558,47.275
IRL,2014,25173.32,50.877
IRL,2015,29311.997,57.873
IRL,2016,31903.456,62.083
IRL,2017,35006.642,67.566
IRL,2018,37790.148,72.386
IRL,2019,40070.106,75.467
IRL,2020,NA,NA
IRL,2021,NA,NA
IRL,2022,NA,NA
ITA,1984,132057.383,21.9
ITA,1985,135099.783,22.359
ITA,1986,140230.347,23.221
ITA,1987,145195.799,23.969
ITA,1988,151147.999,24.899
ITA,1989,156788.212,25.842
ITA,1990,161812.253,26.706
ITA,1991,165479.757,27.226
ITA,1992,167879.685,27.637
ITA,1993,168463.425,27.85
ITA,1994,172212.724,28.461
ITA,1995,176657.548,29.259
ITA,1996,179971.29,29.716
ITA,1997,183772.164,30.343
ITA,1998,189524.954,31.189
ITA,1999,193544.015,31.813
ITA,2000,199414.949,32.734
ITA,2001,202450.793,33.196
ITA,2002,206884.561,33.804
ITA,2003,208829.416,34.009
ITA,2004,209857.458,34.053
ITA,2005,213441.706,34.463
ITA,2006,216814.125,34.842
ITA,2007,219589.457,34.986
ITA,2008,219519.649,34.877
ITA,2009,214691.365,34.023
ITA,2010,213949.032,33.773
ITA,2011,214076.747,33.587
ITA,2012,210279.697,32.873
ITA,2013,206998.999,32.152
ITA,2014,205753.801,31.934
ITA,2015,207654.088,32.083
ITA,2016,212514.838,32.729
ITA,2017,216585.604,33.401
ITA,2018,218057.579,33.752
ITA,2019,218478.765,33.775
ITA,2020,NA,NA
ITA,2021,NA,NA
ITA,2022,NA,NA
JOR,1984,1608.792,5.72
JOR,1985,1657.524,5.691
JOR,1986,1734.781,5.735
JOR,1987,1823.494,5.784
JOR,1988,1838.527,5.603
JOR,1989,1766.571,5.167
JOR,1990,1674.612,4.694
JOR,1991,1696.612,4.499
JOR,1992,1832.286,4.595
JOR,1993,1944.167,4.625
JOR,1994,2061.963,4.675
JOR,1995,2181.895,4.746
JOR,1996,2245.832,4.738
JOR,1997,2331.576,4.804
JOR,1998,2436.895,4.911
JOR,1999,2522.252,4.997
JOR,2000,2639.886,5.13
JOR,2001,2803.421,5.347
JOR,2002,2977.697,5.557
JOR,2003,3175.244,5.772
JOR,2004,3495.556,6.169
JOR,2005,3837.652,6.557
JOR,2006,4262.309,6.984
JOR,2007,4688.224,7.391
JOR,2008,5242.975,7.852
JOR,2009,5755.787,8.183
JOR,2010,6078.701,8.219
JOR,2011,6416.436,8.227
JOR,2012,6652.533,8.114
JOR,2013,6859.204,7.978
JOR,2014,7082.929,7.877
JOR,2015,7349.369,7.854
JOR,2016,7471.618,7.742
JOR,2017,7548.246,7.566
JOR,2018,7672.141,7.467
JOR,2019,7641.738,7.289
JOR,2020,NA,NA
JOR,2021,NA,NA
JOR,2022,NA,NA
LVA,1990,4147.62,14.479
LVA,1991,3745.806,13.213
LVA,1992,3012.109,10.864
LVA,1993,2649.398,9.716
LVA,1994,2478.358,9.259
LVA,1995,2370.384,9.027
LVA,1996,2389.683,9.227
LVA,1997,2518.765,9.804
LVA,1998,2667.969,10.479
LVA,1999,2789.303,11.039
LVA,2000,2931.52,11.744
LVA,2001,3119.337,12.574
LVA,2002,3298.084,13.425
LVA,2003,3518.304,14.452
LVA,2004,3773.396,15.687
LVA,2005,4124.293,17.254
LVA,2006,4512.925,18.995
LVA,2007,4869.28,20.556
LVA,2008,4832.626,20.685
LVA,2009,4403.3,19.339
LVA,2010,4287.937,19.146
LVA,2011,4454.34,20.097
LVA,2012,4616.266,21.045
LVA,2013,4721.509,21.749
LVA,2014,4842.437,22.549
LVA,2015,4999.024,23.523
LVA,2016,5153.201,24.545
LVA,2017,5357.217,25.742
LVA,2018,5556.155,26.913
LVA,2019,5683.001,27.573
LVA,2020,NA,NA
LVA,2021,NA,NA
LVA,2022,NA,NA
LSO,1984,204.836,1.308
LSO,1985,212.312,1.328
LSO,1986,220.006,1.346
LSO,1987,231.05,1.383
LSO,1988,249.061,1.459
LSO,1989,264.664,1.518
LSO,1990,278.825,1.566
LSO,1991,291.259,1.605
LSO,1992,306.27,1.649
LSO,1993,322.448,1.702
LSO,1994,337.808,1.754
LSO,1995,352.07,1.794
LSO,1996,372.328,1.858
LSO,1997,385.926,1.9
LSO,1998,389.702,1.905
LSO,1999,398.919,1.93
LSO,2000,412.304,1.975
LSO,2001,428.656,2.043
LSO,2002,436.397,2.075
LSO,2003,446.981,2.139
LSO,2004,456.818,2.192
LSO,2005,470.157,2.26
LSO,2006,485.201,2.333
LSO,2007,502.427,2.419
LSO,2008,527.824,2.532
LSO,2009,537.69,2.576
LSO,2010,552.212,2.639
LSO,2011,575.205,2.727
LSO,2012,600.808,2.84
LSO,2013,625.744,2.943
LSO,2014,651.002,3.053
LSO,2015,672.636,3.132
LSO,2016,686.725,3.18
LSO,2017,678.309,3.127
LSO,2018,673.324,3.085
LSO,2019,675.445,3.069
LSO,2020,NA,NA
LSO,2021,NA,NA
LSO,2022,NA,NA
LBR,1984,376.205,1.692
LBR,1985,371.67,1.634
LBR,1986,367.233,1.585
LBR,1987,366.892,1.559
LBR,1988,356.182,1.498
LBR,1989,317.76,1.338
LBR,1990,216.054,0.96
LBR,1991,163.096,0.747
LBR,1992,113.393,0.53
LBR,1993,81.47,0.383
LBR,1994,65.489,0.307
LBR,1995,62.255,0.286
LBR,1996,70.6,0.309
LBR,1997,107.393,0.429
LBR,1998,146.586,0.543
LBR,1999,194.336,0.678
LBR,2000,276.766,0.909
LBR,2001,307.457,0.988
LBR,2002,315.907,0.998
LBR,2003,256.887,0.813
LBR,2004,256.883,0.794
LBR,2005,268.186,0.804
LBR,2006,290.943,0.841
LBR,2007,323.053,0.888
LBR,2008,348.534,0.923
LBR,2009,370.913,0.948
LBR,2010,393.567,0.975
LBR,2011,418.053,0.998
LBR,2012,447.979,1.034
LBR,2013,481.35,1.078
LBR,2014,509.124,1.1
LBR,2015,538.996,1.128
LBR,2016,552.949,1.128
LBR,2017,587.209,1.17
LBR,2018,612.941,1.197
LBR,2019,609.192,1.188
LBR,2020,NA,NA
LBR,2021,NA,NA
LBR,2022,NA,NA
MWI,1984,911.654,1.197
MWI,1985,959.413,1.207
MWI,1986,967.109,1.166
MWI,1987,961.927,1.103
MWI,1988,972.033,1.058
MWI,1989,996.804,1.035
MWI,1990,1011.872,1.011
MWI,1991,1050.23,1.018
MWI,1992,1023.08,0.977
MWI,1993,1062.133,1.005
MWI,1994,1065.196,1.005
MWI,1995,1130.729,1.059
MWI,1996,1186.329,1.094
MWI,1997,1242.231,1.119
MWI,1998,1238.819,1.096
MWI,1999,1248.524,1.077
MWI,2000,1245.396,1.047
MWI,2001,1222.252,1.007
MWI,2002,1268.515,1.016
MWI,2003,1336.518,1.036
MWI,2004,1419.812,1.07
MWI,2005,1482.573,1.087
MWI,2006,1565.528,1.112
MWI,2007,1714.153,1.18
MWI,2008,1825.362,1.218
MWI,2009,1865.96,1.216
MWI,2010,1933.508,1.228
MWI,2011,2012.57,1.242
MWI,2012,2030.048,1.217
MWI,2013,2104.429,1.228
MWI,2014,2180.798,1.235
MWI,2015,2245.974,1.235
MWI,2016,2305.443,1.233
MWI,2017,2403.249,1.256
MWI,2018,2497.394,1.276
MWI,2019,2563.303,1.307
MWI,2020,NA,NA
MWI,2021,NA,NA
MWI,2022,NA,NA
MDV,1984,67.117,3.449
MDV,1985,74.913,3.717
MDV,1986,82.545,3.957
MDV,1987,90.86,4.206
MDV,1988,99.668,4.468
MDV,1989,109.336,4.749
MDV,1990,122.188,5.133
MDV,1991,132.901,5.43
MDV,1992,143.083,5.709
MDV,1993,153.561,5.986
MDV,1994,166.381,6.348
MDV,1995,181.794,6.797
MDV,1996,197.654,7.226
MDV,1997,214.279,7.708
MDV,1998,231.503,8.133
MDV,1999,245.269,8.466
MDV,2000,257.971,8.717
MDV,2001,263.195,8.712
MDV,2002,282.611,9.087
MDV,2003,310.946,9.675
MDV,2004,333.513,10.065
MDV,2005,333.091,9.914
MDV,2006,383.11,10.936
MDV,2007,422.182,11.69
MDV,2008,447.315,12.061
MDV,2009,441.685,11.677
MDV,2010,464.74,11.82
MDV,2011,498.698,12.173
MDV,2012,527.358,12.383
MDV,2013,561.745,12.633
MDV,2014,605.787,13.004
MDV,2015,639.055,13.184
MDV,2016,685.987,13.486
MDV,2017,733.298,13.893
MDV,2018,783.909,14.344
MDV,2019,822.228,14.726
MDV,2020,NA,NA
MDV,2021,NA,NA
MDV,2022,NA,NA
MNG,1984,510.304,2.574
MNG,1985,539.853,2.667
MNG,1986,578.587,2.777
MNG,1987,614.741,2.873
MNG,1988,647.154,2.938
MNG,1989,670.058,2.953
MNG,1990,707.687,3.017
MNG,1991,647.199,2.734
MNG,1992,597.036,2.5
MNG,1993,564.79,2.354
MNG,1994,581.495,2.392
MNG,1995,633.104,2.558
MNG,1996,644.407,2.587
MNG,1997,668.018,2.654
MNG,1998,686.891,2.712
MNG,1999,714.775,2.798
MNG,2000,754.608,2.923
MNG,2001,801.175,3.071
MNG,2002,862.034,3.27
MNG,2003,942.692,3.543
MNG,2004,1056.189,3.912
MNG,2005,1183.909,4.334
MNG,2006,1325.686,4.774
MNG,2007,1465.635,5.207
MNG,2008,1571.425,5.517
MNG,2009,1621.35,5.648
MNG,2010,1764.53,6.046
MNG,2011,2031.722,6.818
MNG,2012,2313.082,7.597
MNG,2013,2529.413,8.169
MNG,2014,2704.56,8.583
MNG,2015,2785.968,8.708
MNG,2016,2849.704,8.786
MNG,2017,2952.937,8.939
MNG,2018,3085.5,9.162
MNG,2019,3206.326,9.323
MNG,2020,NA,NA
MNG,2021,NA,NA
MNG,2022,NA,NA
MAR,1984,8549.291,3.751
MAR,1985,9142.058,3.911
MAR,1986,9840.455,4.089
MAR,1987,10186.51,4.143
MAR,1988,10966.704,4.342
MAR,1989,11306.774,4.395
MAR,1990,11612.967,4.415
MAR,1991,12183.339,4.522
MAR,1992,12235.971,4.476
MAR,1993,12429.581,4.466
MAR,1994,13158.54,4.643
MAR,1995,13306.855,4.625
MAR,1996,14276.267,4.862
MAR,1997,14360.422,4.854
MAR,1998,14752.765,4.935
MAR,1999,14862.003,4.913
MAR,2000,14995.213,4.906
MAR,2001,15549.159,5.029
MAR,2002,15980.636,5.123
MAR,2003,16649.724,5.266
MAR,2004,17117.208,5.366
MAR,2005,17623.648,5.468
MAR,2006,18720.945,5.737
MAR,2007,19474.563,5.909
MAR,2008,20882.374,6.249
MAR,2009,22155.429,6.52
MAR,2010,23170.552,6.748
MAR,2011,24541.787,7.041
MAR,2012,25293.329,7.16
MAR,2013,26269.64,7.332
MAR,2014,26770.24,7.413
MAR,2015,27794.967,7.597
MAR,2016,28494.206,7.691
MAR,2017,29308.293,7.797
MAR,2018,30105.733,7.937
MAR,2019,30708.605,7.988
MAR,2020,NA,NA
MAR,2021,NA,NA
MAR,2022,NA,NA
NLD,1984,38782.565,25.266
NLD,1985,39666.039,25.725
NLD,1986,40483.085,26.07
NLD,1987,41303.187,26.494
NLD,1988,42893.675,27.26
NLD,1989,44679.221,28.155
NLD,1990,46889.329,29.415
NLD,1991,48141.271,30.032
NLD,1992,49101.12,30.424
NLD,1993,50213.404,30.895
NLD,1994,51863.944,31.709
NLD,1995,53498.337,32.581
NLD,1996,55675.483,33.735
NLD,1997,58345.7,35.118
NLD,1998,61490.872,36.7
NLD,1999,64759.325,38.352
NLD,2000,67789.634,39.959
NLD,2001,69148.98,40.518
NLD,2002,70826.487,41.193
NLD,2003,70834.421,41.056
NLD,2004,72152.603,41.615
NLD,2005,73988.871,42.485
NLD,2006,77106.867,44.104
NLD,2007,79898.501,45.381
NLD,2008,81223.795,45.883
NLD,2009,79742.348,45.115
NLD,2010,79792.283,44.953
NLD,2011,80216.721,44.839
NLD,2012,80147.927,44.766
NLD,2013,80484.219,44.862
NLD,2014,81297.035,45.137
NLD,2015,82763.325,45.724
NLD,2016,84799.851,46.831
NLD,2017,87486.698,47.975
NLD,2018,89586.284,48.917
NLD,2019,90864.145,49.449
NLD,2020,NA,NA
NLD,2021,NA,NA
NLD,2022,NA,NA
PAN,1984,1671.698,7.286
PAN,1985,1732.42,7.386
PAN,1986,1805.069,7.506
PAN,1987,1832.779,7.46
PAN,1988,1755.196,7.052
PAN,1989,1772.468,6.994
PAN,1990,1906.851,7.391
PAN,1991,2075.328,7.849
PAN,1992,2234.623,8.258
PAN,1993,2371.114,8.586
PAN,1994,2447.852,8.709
PAN,1995,2520.49,8.79
PAN,1996,2613.489,8.964
PAN,1997,2798.417,9.364
PAN,1998,2989.403,9.809
PAN,1999,3126.235,10.054
PAN,2000,3215.134,10.171
PAN,2001,3309.37,10.271
PAN,2002,3429.035,10.437
PAN,2003,3646.994,10.899
PAN,2004,3906.744,11.45
PAN,2005,4231.49,12.202
PAN,2006,4579.079,12.956
PAN,2007,4900.237,13.671
PAN,2008,5279.74,14.48
PAN,2009,5576.599,15.041
PAN,2010,5976.775,15.808
PAN,2011,6523.889,16.979
PAN,2012,7206.47,18.385
PAN,2013,7833.664,19.683
PAN,2014,8416.336,20.7
PAN,2015,9009.621,21.759
PAN,2016,9639.838,22.916
PAN,2017,10261.916,24.056
PAN,2018,10643.718,24.592
PAN,2019,10994.848,24.98
PAN,2020,NA,NA
PAN,2021,NA,NA
PAN,2022,NA,NA
PNG,1984,1045.93,2.483
PNG,1985,1067.018,2.466
PNG,1986,1100.61,2.472
PNG,1987,1125.22,2.468
PNG,1988,1150.609,2.472
PNG,1989,1170.916,2.451
PNG,1990,1187.149,2.444
PNG,1991,1281.583,2.555
PNG,1992,1413.154,2.738
PNG,1993,1574.748,2.959
PNG,1994,1674.828,3.075
PNG,1995,1714.34,3.087
PNG,1996,1760.513,3.084
PNG,1997,1742.519,2.989
PNG,1998,1714.664,2.888
PNG,1999,1697.729,2.792
PNG,2000,1674.793,2.714
PNG,2001,1684.369,2.667
PNG,2002,1696.661,2.63
PNG,2003,1735.666,2.637
PNG,2004,1785.979,2.642
PNG,2005,1869.952,2.702
PNG,2006,1978.018,2.789
PNG,2007,2076.703,2.863
PNG,2008,2141.586,2.892
PNG,2009,2263.28,2.986
PNG,2010,2422.036,3.117
PNG,2011,2531.154,3.19
PNG,2012,2651.389,3.282
PNG,2013,2787.995,3.372
PNG,2014,3034.354,3.585
PNG,2015,3242.695,3.745
PNG,2016,3432.364,3.89
PNG,2017,3564.232,3.97
PNG,2018,3604.213,3.988
PNG,2019,3688.152,4.035
PNG,2020,NA,NA
PNG,2021,NA,NA
PNG,2022,NA,NA
QAT,1984,1630.792,46.454
QAT,1985,1515.058,39.521
QAT,1986,1374.415,33.348
QAT,1987,1371.582,31.247
QAT,1988,1405.511,30.353
QAT,1989,1477.972,30.511
QAT,1990,1542.577,30.724
QAT,1991,1542.057,30.107
QAT,1992,1619.971,31.074
QAT,1993,1631.343,31.036
QAT,1994,1673.822,31.578
QAT,1995,1763.946,32.922
QAT,1996,1923.563,35.351
QAT,1997,2267.335,40.574
QAT,1998,2550.476,44.601
QAT,1999,3001.227,50.617
QAT,2000,3675.112,58.925
QAT,2001,4063.694,62.616
QAT,2002,4478.993,65.921
QAT,2003,5202.11,70.807
QAT,2004,6272.233,76.865
QAT,2005,7513.714,80.794
QAT,2006,9378.683,85.872
QAT,2007,11366.645,88.739
QAT,2008,13670.547,91.469
QAT,2009,15247.194,89.606
QAT,2010,18106.777,94.4
QAT,2011,21272.636,100.329
QAT,2012,23055.485,100.865
QAT,2013,24074.28,98.917
QAT,2014,24193.685,95.278
QAT,2015,23968.635,91.206
QAT,2016,24110.649,88.883
QAT,2017,24095.227,85.704
QAT,2018,24387.851,83.999
QAT,2019,23733.401,80.19
QAT,2020,NA,NA
QAT,2021,NA,NA
QAT,2022,NA,NA
SLE,1984,611.321,1.581
SLE,1985,616.166,1.558
SLE,1986,629.559,1.55
SLE,1987,655.937,1.564
SLE,1988,671.654,1.561
SLE,1989,686.953,1.558
SLE,1990,692.717,1.544
SLE,1991,683.477,1.503
SLE,1992,639.844,1.412
SLE,1993,640.758,1.418
SLE,1994,642.315,1.428
SLE,1995,602.088,1.348
SLE,1996,542.787,1.224
SLE,1997,490.604,1.106
SLE,1998,463.233,1.043
SLE,1999,432.257,0.965
SLE,2000,453.407,0.987
SLE,2001,491.734,1.03
SLE,2002,565.514,1.13
SLE,2003,615.152,1.174
SLE,2004,646.785,1.195
SLE,2005,671.297,1.201
SLE,2006,701.646,1.222
SLE,2007,747.058,1.265
SLE,2008,784.296,1.298
SLE,2009,825.934,1.337
SLE,2010,867.708,1.377
SLE,2011,935.675,1.456
SLE,2012,1070.738,1.615
SLE,2013,1230.687,1.789
SLE,2014,1263.773,1.79
SLE,2015,1150.116,1.61
SLE,2016,1164.303,1.591
SLE,2017,1216.196,1.623
SLE,2018,1278.454,1.658
SLE,2019,1327.129,1.673
SLE,2020,NA,NA
SLE,2021,NA,NA
SLE,2022,NA,NA
ESP,1984,67542.604,16.455
ESP,1985,68991.433,16.754
ESP,1986,71981.803,17.413
ESP,1987,76198.446,18.366
ESP,1988,81073.869,19.442
ESP,1989,85628.091,20.478
ESP,1990,91193.866,21.832
ESP,1991,94432.37,22.493
ESP,1992,95951.515,22.83
ESP,1993,96763.779,22.935
ESP,1994,99249.129,23.416
ESP,1995,102673.586,24.113
ESP,1996,105970.843,24.807
ESP,1997,110122.679,25.676
ESP,1998,115704.998,26.95
ESP,1999,121580.014,28.094
ESP,2000,127850.843,29.316
ESP,2001,132298.081,30.007
ESP,2002,137174.28,30.628
ESP,2003,141588.247,31.224
ESP,2004,146884.087,31.752
ESP,2005,153205.355,32.558
ESP,2006,160039.834,33.424
ESP,2007,166223.297,34.029
ESP,2008,167315.714,33.854
ESP,2009,164448.496,32.997
ESP,2010,162579.437,32.422
ESP,2011,161007.67,31.951
ESP,2012,157596.771,31.267
ESP,2013,155686.841,30.961
ESP,2014,157540.19,31.508
ESP,2015,163269.455,32.669
ESP,2016,167593.219,33.425
ESP,2017,174052.469,34.743
ESP,2018,177829.076,35.415
ESP,2019,181566.361,36.095
ESP,2020,NA,NA
ESP,2021,NA,NA
ESP,2022,NA,NA
SYR,1984,3980.839,3.96
SYR,1985,3952.343,3.803
SYR,1986,3829.96,3.592
SYR,1987,3795.065,3.451
SYR,1988,3868.985,3.411
SYR,1989,3724.973,3.211
SYR,1990,3740.127,3.139
SYR,1991,3807.234,3.122
SYR,1992,3988.083,3.185
SYR,1993,4101.886,3.201
SYR,1994,4218.275,3.207
SYR,1995,4401.145,3.25
SYR,1996,4582.002,3.278
SYR,1997,4833.994,3.347
SYR,1998,5208.237,3.472
SYR,1999,5419.389,3.507
SYR,2000,5900.38,3.686
SYR,2001,6421.652,3.874
SYR,2002,7138.526,4.175
SYR,2003,7954.904,4.499
SYR,2004,9186.577,4.976
SYR,2005,10593.365,5.457
SYR,2006,11246.772,5.597
SYR,2007,11885.796,5.684
SYR,2008,12417.446,5.753
SYR,2009,12819.34,5.795
SYR,2010,13022.338,5.816
SYR,2011,12419.619,5.589
SYR,2012,10640.32,4.943
SYR,2013,8990.837,4.362
SYR,2014,7988.316,4.017
SYR,2015,7390.697,3.825
SYR,2016,7238.802,3.837
SYR,2017,7361.934,3.977
SYR,2018,7597.23,4.135
SYR,2019,7872.454,4.282
SYR,2020,NA,NA
SYR,2021,NA,NA
SYR,2022,NA,NA
TUN,1984,3913.728,5.149
TUN,1985,4095.878,5.229
TUN,1986,4154.405,5.201
TUN,1987,4357.461,5.318
TUN,1988,4489.23,5.358
TUN,1989,4683.899,5.476
TUN,1990,4944.607,5.647
TUN,1991,5240.741,5.843
TUN,1992,5641.296,6.148
TUN,1993,5917.692,6.334
TUN,1994,6223.092,6.536
TUN,1995,6567.619,6.77
TUN,1996,7076.258,7.151
TUN,1997,7405.963,7.407
TUN,1998,7617.799,7.561
TUN,1999,7950.34,7.803
TUN,2000,8275.881,8.033
TUN,2001,8489.853,8.186
TUN,2002,8683.771,8.314
TUN,2003,9006.626,8.537
TUN,2004,9364.957,8.801
TUN,2005,9706.356,9.061
TUN,2006,10213.483,9.431
TUN,2007,10780.501,9.817
TUN,2008,11283.584,10.192
TUN,2009,11671.378,10.438
TUN,2010,11973.364,10.612
TUN,2011,11939.724,10.485
TUN,2012,12214.471,10.603
TUN,2013,12390.104,10.66
TUN,2014,12629.289,10.748
TUN,2015,12766.373,10.748
TUN,2016,12921.694,10.764
TUN,2017,13069.303,10.799
TUN,2018,13325.202,10.886
TUN,2019,13397.583,10.859
TUN,2020,NA,NA
TUN,2021,NA,NA
TUN,2022,NA,NA
TUR,1984,42427.289,8.133
TUR,1985,44659.602,8.383
TUR,1986,47782.536,8.749
TUR,1987,51307.359,9.199
TUR,1988,53443.857,9.419
TUR,1989,54707.639,9.503
TUR,1990,58550.85,9.969
TUR,1991,59872.582,10.05
TUR,1992,62735.033,10.339
TUR,1993,66535.386,10.752
TUR,1994,65387.995,10.481
TUR,1995,69081.382,10.854
TUR,1996,74400.88,11.471
TUR,1997,78955.135,11.952
TUR,1998,80739.252,12.031
TUR,1999,80126.755,11.796
TUR,2000,82658.234,11.969
TUR,2001,81337.92,11.668
TUR,2002,84793.962,12.012
TUR,2003,89343.603,12.514
TUR,2004,97156.82,13.409
TUR,2005,105216.406,14.313
TUR,2006,113703.999,15.246
TUR,2007,120151.524,15.854
TUR,2008,123220.524,16.087
TUR,2009,122942.258,15.923
TUR,2010,132238.371,16.804
TUR,2011,143698.562,17.918
TUR,2012,151907.544,18.653
TUR,2013,162624.319,19.608
TUR,2014,170791.496,20.316
TUR,2015,179762.752,20.989
TUR,2016,184848.552,21.251
TUR,2017,196589.379,22.367
TUR,2018,204594.233,23.059
TUR,2019,209484.095,23.599
TUR,2020,NA,NA
TUR,2021,NA,NA
TUR,2022,NA,NA
UKR,1990,62909.609,11.316
UKR,1991,58608.56,10.516
UKR,1992,52764.511,9.487
UKR,1993,44601.314,8.041
UKR,1994,36624.511,6.687
UKR,1995,31992.932,5.868
UKR,1996,28894.794,5.358
UKR,1997,27369.524,5.126
UKR,1998,26823.193,5.066
UKR,1999,26922.021,5.132
UKR,2000,27814.288,5.372
UKR,2001,29802.21,5.81
UKR,2002,31935.823,6.277
UKR,2003,34817.166,6.905
UKR,2004,38330.06,7.625
UKR,2005,41161.449,8.25
UKR,2006,44247.194,8.918
UKR,2007,47677.949,9.615
UKR,2008,48281.244,9.808
UKR,2009,44653.637,9.208
UKR,2010,44932.249,9.292
UKR,2011,46738.298,9.636
UKR,2012,47523.403,9.823
UKR,2013,47635.97,9.873
UKR,2014,46126.777,9.61
UKR,2015,43469.31,9.16
UKR,2016,43657.95,9.211
UKR,2017,45126.277,9.52
UKR,2018,46565.37,9.841
UKR,2019,47673.998,10.074
UKR,2020,NA,NA
UKR,2021,NA,NA
UKR,2022,NA,NA
GBR,1984,136028.257,22.551
GBR,1985,140508.542,23.305
GBR,1986,144781.778,23.915
GBR,1987,151677.758,24.91
GBR,1988,157868.13,25.931
GBR,1989,162193.059,26.531
GBR,1990,163187.926,26.67
GBR,1991,162507.944,26.527
GBR,1992,163306.67,26.66
GBR,1993,166794.594,27.158
GBR,1994,172498.347,28.01
GBR,1995,179114.223,28.941
GBR,1996,184957.304,29.747
GBR,1997,191842.236,30.682
GBR,1998,198541.135,31.689
GBR,1999,205669.221,32.73
GBR,2000,213176.316,33.767
GBR,2001,219397.22,34.579
GBR,2002,222985.67,34.953
GBR,2003,228760.863,35.614
GBR,2004,234234.462,36.214
GBR,2005,240574.896,36.981
GBR,2006,246364.183,37.58
GBR,2007,250562.828,37.788
GBR,2008,248745.766,37.268
GBR,2009,242906.376,36.201
GBR,2010,245470.574,36.2
GBR,2011,248381.176,36.313
GBR,2012,252974.096,36.75
GBR,2013,258102.15,37.249
GBR,2014,264969.321,37.991
GBR,2015,272101.017,38.768
GBR,2016,279498.303,39.556
GBR,2017,287486.94,40.526
GBR,2018,290525.69,40.815
GBR,2019,292982.938,41.022
GBR,2020,NA,NA
GBR,2021,NA,NA
GBR,2022,NA,NA
URY,1984,2773.506,8.802
URY,1985,2818.616,8.891
URY,1986,3027.532,9.434
URY,1987,3221.796,9.92
URY,1988,3280.789,10.069
URY,1989,3317.717,10.162
URY,1990,3370.094,10.279
URY,1991,3521.909,10.637
URY,1992,3767.654,11.281
URY,1993,3950.082,11.746
URY,1994,4162.469,12.249
URY,1995,4242.992,12.439
URY,1996,4426.725,12.92
URY,1997,4619.538,13.37
URY,1998,4761.28,13.681
URY,1999,4644.879,13.32
URY,2000,4515.577,12.903
URY,2001,4311.053,12.368
URY,2002,4074.883,11.717
URY,2003,4062.591,11.654
URY,2004,4179.702,11.961
URY,2005,4416.422,12.59
URY,2006,4632.786,13.186
URY,2007,4920.932,13.972
URY,2008,5343.183,15.091
URY,2009,5655.504,15.913
URY,2010,6119.901,17.073
URY,2011,6499.464,18.034
URY,2012,6752.809,18.751
URY,2013,7022.877,19.424
URY,2014,7200.417,19.927
URY,2015,7283.589,20.135
URY,2016,7381.808,20.33
URY,2017,7516.341,20.683
URY,2018,7613.584,20.954
URY,2019,7648.252,20.928
URY,2020,NA,NA
URY,2021,NA,NA
URY,2022,NA,NA
DZA,1984,24396.346,10.386
DZA,1985,25044.184,10.357
DZA,1986,24150.818,9.762
DZA,1987,23566.265,9.276
DZA,1988,22997.457,8.831
DZA,1989,23176.998,8.652
DZA,1990,23486.325,8.501
DZA,1991,23530.312,8.294
DZA,1992,23726.588,8.142
DZA,1993,23303.524,7.86
DZA,1994,23255.804,7.725
DZA,1995,23995.171,7.811
DZA,1996,24928.903,7.967
DZA,1997,25565.545,8.034
DZA,1998,26462.032,8.192
DZA,1999,27938.507,8.526
DZA,2000,29749.586,8.94
DZA,2001,30992.288,9.2
DZA,2002,32599.255,9.553
DZA,2003,34932.163,10.069
DZA,2004,36846.888,10.5
DZA,2005,39640.617,11.091
DZA,2006,41348.111,11.426
DZA,2007,42725.806,11.654
DZA,2008,43937.428,11.814
DZA,2009,43717.069,11.628
DZA,2010,46140.01,12.027
DZA,2011,47836.784,12.207
DZA,2012,48749.782,12.232
DZA,2013,49195.1,12.155
DZA,2014,50255.791,12.193
DZA,2015,50631.973,12.118
DZA,2016,51142.666,12.026
DZA,2017,51327.933,11.816
DZA,2018,52066.169,11.754
DZA,2019,52143.253,11.616
DZA,2020,NA,NA
DZA,2021,NA,NA
DZA,2022,NA,NA
AGO,1984,3000.56,3.059
AGO,1985,3055.927,3.009
AGO,1986,3016.028,2.887
AGO,1987,3166.652,2.936
AGO,1988,3301.107,2.988
AGO,1989,3421.603,3.013
AGO,1990,3567.256,3.048
AGO,1991,3529.173,2.934
AGO,1992,3460.506,2.785
